date,home_team,away_team,team,scorer,minute,own_goal,penalty,home_id,away_id,team_id,player_slug,match_id,player_id
2014-06-12,Brazil,Croatia,Brazil,Neymar,29.0,false,false,brazil,croatia,brazil,neymar,20140612-brazil-croatia,brazil/neymar
2014-06-12,Brazil,Croatia,Brazil,Neymar,71.0,false,true,brazil,croatia,brazil,neymar,20140612-brazil-croatia,brazil/neymar
2014-06-12,Brazil,Croatia,Brazil,Oscar,90.0,false,false,brazil,croatia,brazil,oscar,20140612-brazil-croatia,brazil/oscar
2014-06-13,Spain,Netherlands,Spain,Xabi Alonso,27.0,false,true,spain,netherlands,spain,xabi-alonso,20140613-spain-netherlands,spain/xabi-alonso
2014-06-13,Spain,Netherlands,Netherlands,Robin van Persie,44.0,false,false,spain,netherlands,netherlands,robin-van-persie,20140613-spain-netherlands,netherlands/robin-van-persie
2014-06-13,Spain,Netherlands,Netherlands,Arjen Robben,53.0,false,false,spain,netherlands,netherlands,arjen-robben,20140613-spain-netherlands,netherlands/arjen-robben
2014-06-13,Spain,Netherlands,Netherlands,Stefan de Vrij,64.0,false,false,spain,netherlands,netherlands,stefan-de-vrij,20140613-spain-netherlands,netherlands/stefan-de-vrij
2014-06-13,Spain,Netherlands,Netherlands,Robin van Persie,72.0,false,false,spain,netherlands,netherlands,robin-van-persie,20140613-spain-netherlands,netherlands/robin-van-persie
2014-06-13,Spain,Netherlands,Netherlands,Arjen Robben,80.0,false,false,spain,netherlands,netherlands,arjen-robben,20140613-spain-netherlands,netherlands/arjen-robben
2014-06-14,England,Italy,Italy,Claudio Marchisio,35.0,false,false,england,italy,italy,claudio-marchisio,20140614-england-italy,italy/claudio-marchisio
2014-06-14,England,Italy,England,Daniel Sturridge,37.0,false,false,england,italy,england,daniel-sturridge,20140614-england-italy,england/daniel-sturridge
2014-06-14,England,Italy,Italy,Mario Balotelli,50.0,false,false,england,italy,italy,mario-balotelli,20140614-england-italy,italy/mario-balotelli
2014-06-15,Argentina,Bosnia and Herzegovina,Argentina,Sead Kolašinac,3.0,true,false,argentina,bosnia-and-herzegovina,argentina,sead-kolasinac,20140615-argentina-bosnia-and-herzegovina,argentina/sead-kolasinac
2014-06-15,Argentina,Bosnia and Herzegovina,Argentina,Lionel Messi,65.0,false,false,argentina,bosnia-and-herzegovina,argentina,lionel-messi,20140615-argentina-bosnia-and-herzegovina,argentina/lionel-messi
2014-06-15,France,Honduras,France,Karim Benzema,45.0,false,true,france,honduras,france,karim-benzema,20140615-france-honduras,france/karim-benzema
2014-06-15,France,Honduras,France,Noel Valladares,48.0,true,false,france,honduras,france,noel-valladares,20140615-france-honduras,france/noel-valladares
2014-06-15,France,Honduras,France,Karim Benzema,72.0,false,false,france,honduras,france,karim-benzema,20140615-france-honduras,france/karim-benzema
2014-06-16,Germany,Portugal,Germany,Thomas Müller,12.0,false,true,germany,portugal,germany,thomas-muller,20140616-germany-portugal,germany/thomas-muller
2014-06-16,Germany,Portugal,Germany,Mats Hummels,32.0,false,false,germany,portugal,germany,mats-hummels,20140616-germany-portugal,germany/mats-hummels
2014-06-16,Germany,Portugal,Germany,Thomas Müller,45.0,false,false,germany,portugal,germany,thomas-muller,20140616-germany-portugal,germany/thomas-muller
2014-06-16,Germany,Portugal,Germany,Thomas Müller,78.0,false,false,germany,portugal,germany,thomas-muller,20140616-germany-portugal,germany/thomas-muller
2014-06-18,Australia,Netherlands,Netherlands,Arjen Robben,20.0,false,false,australia,netherlands,netherlands,arjen-robben,20140618-australia-netherlands,netherlands/arjen-robben
2014-06-18,Australia,Netherlands,Netherlands,Robin van Persie,58.0,false,false,australia,netherlands,netherlands,robin-van-persie,20140618-australia-netherlands,netherlands/robin-van-persie
2014-06-18,Australia,Netherlands,Netherlands,Memphis Depay,68.0,false,false,australia,netherlands,netherlands,memphis-depay,20140618-australia-netherlands,netherlands/memphis-depay
2014-06-19,Uruguay,England,England,Wayne Rooney,75.0,false,false,uruguay,england,england,wayne-rooney,20140619-uruguay-england,england/wayne-rooney
2014-06-20,Switzerland,France,France,Olivier Giroud,17.0,false,false,switzerland,france,france,olivier-giroud,20140620-switzerland-france,france/olivier-giroud
2014-06-20,Switzerland,France,France,Blaise Matuidi,18.0,false,false,switzerland,france,france,blaise-matuidi,20140620-switzerland-france,france/blaise-matuidi
2014-06-20,Switzerland,France,France,Mathieu Valbuena,40.0,false,false,switzerland,france,france,mathieu-valbuena,20140620-switzerland-france,france/mathieu-valbuena
2014-06-20,Switzerland,France,France,Karim Benzema,67.0,false,false,switzerland,france,france,karim-benzema,20140620-switzerland-france,france/karim-benzema
2014-06-20,Switzerland,France,France,Moussa Sissoko,73.0,false,false,switzerland,france,france,moussa-sissoko,20140620-switzerland-france,france/moussa-sissoko
2014-06-21,Argentina,Iran,Argentina,Lionel Messi,90.0,false,false,argentina,iran,argentina,lionel-messi,20140621-argentina-iran,argentina/lionel-messi
2014-06-21,Germany,Ghana,Germany,Mario Götze,51.0,false,false,germany,ghana,germany,mario-gotze,20140621-germany-ghana,germany/mario-gotze
2014-06-21,Germany,Ghana,Germany,Miroslav Klose,71.0,false,false,germany,ghana,germany,miroslav-klose,20140621-germany-ghana,germany/miroslav-klose
2014-06-23,Australia,Spain,Spain,David Villa,36.0,false,false,australia,spain,spain,david-villa,20140623-australia-spain,spain/david-villa
2014-06-23,Australia,Spain,Spain,Fernando Torres,69.0,false,false,australia,spain,spain,fernando-torres,20140623-australia-spain,spain/fernando-torres
2014-06-23,Australia,Spain,Spain,Juan Mata,82.0,false,false,australia,spain,spain,juan-mata,20140623-australia-spain,spain/juan-mata
2014-06-23,Brazil,Cameroon,Brazil,Neymar,17.0,false,false,brazil,cameroon,brazil,neymar,20140623-brazil-cameroon,brazil/neymar
2014-06-23,Brazil,Cameroon,Brazil,Neymar,35.0,false,false,brazil,cameroon,brazil,neymar,20140623-brazil-cameroon,brazil/neymar
2014-06-23,Brazil,Cameroon,Brazil,Fred,49.0,false,false,brazil,cameroon,brazil,fred,20140623-brazil-cameroon,brazil/fred
2014-06-23,Brazil,Cameroon,Brazil,Fernandinho,84.0,false,false,brazil,cameroon,brazil,fernandinho,20140623-brazil-cameroon,brazil/fernandinho
2014-06-23,Netherlands,Chile,Netherlands,Leroy Fer,77.0,false,false,netherlands,chile,netherlands,leroy-fer,20140623-netherlands-chile,netherlands/leroy-fer
2014-06-23,Netherlands,Chile,Netherlands,Memphis Depay,90.0,false,false,netherlands,chile,netherlands,memphis-depay,20140623-netherlands-chile,netherlands/memphis-depay
2014-06-25,Nigeria,Argentina,Argentina,Lionel Messi,3.0,false,false,nigeria,argentina,argentina,lionel-messi,20140625-nigeria-argentina,argentina/lionel-messi
2014-06-25,Nigeria,Argentina,Argentina,Lionel Messi,45.0,false,false,nigeria,argentina,argentina,lionel-messi,20140625-nigeria-argentina,argentina/lionel-messi
2014-06-25,Nigeria,Argentina,Argentina,Marcos Rojo,50.0,false,false,nigeria,argentina,argentina,marcos-rojo,20140625-nigeria-argentina,argentina/marcos-rojo
2014-06-26,United States,Germany,Germany,Thomas Müller,55.0,false,false,united-states,germany,germany,thomas-muller,20140626-united-states-germany,germany/thomas-muller
2014-06-28,Brazil,Chile,Brazil,David Luiz,18.0,false,false,brazil,chile,brazil,david-luiz,20140628-brazil-chile,brazil/david-luiz
2014-06-29,Netherlands,Mexico,Netherlands,Wesley Sneijder,88.0,false,false,netherlands,mexico,netherlands,wesley-sneijder,20140629-netherlands-mexico,netherlands/wesley-sneijder
2014-06-29,Netherlands,Mexico,Netherlands,Klaas-Jan Huntelaar,90.0,false,true,netherlands,mexico,netherlands,klaas-jan-huntelaar,20140629-netherlands-mexico,netherlands/klaas-jan-huntelaar
2014-06-30,France,Nigeria,France,Paul Pogba,79.0,false,false,france,nigeria,france,paul-pogba,20140630-france-nigeria,france/paul-pogba
2014-06-30,France,Nigeria,France,Joseph Yobo,90.0,true,false,france,nigeria,france,joseph-yobo,20140630-france-nigeria,france/joseph-yobo
2014-06-30,Germany,Algeria,Germany,André Schürrle,92.0,false,false,germany,algeria,germany,andre-schurrle,20140630-germany-algeria,germany/andre-schurrle
2014-06-30,Germany,Algeria,Germany,Mesut Özil,120.0,false,false,germany,algeria,germany,mesut-ozil,20140630-germany-algeria,germany/mesut-ozil
2014-07-01,Argentina,Switzerland,Argentina,Ángel Di María,118.0,false,false,argentina,switzerland,argentina,angel-di-maria,20140701-argentina-switzerland,argentina/angel-di-maria
2014-07-04,Brazil,Colombia,Brazil,Thiago Silva,7.0,false,false,brazil,colombia,brazil,thiago-silva,20140704-brazil-colombia,brazil/thiago-silva
2014-07-04,Brazil,Colombia,Brazil,David Luiz,69.0,false,false,brazil,colombia,brazil,david-luiz,20140704-brazil-colombia,brazil/david-luiz
2014-07-04,France,Germany,Germany,Mats Hummels,13.0,false,false,france,germany,germany,mats-hummels,20140704-france-germany,germany/mats-hummels
2014-07-05,Argentina,Belgium,Argentina,Gonzalo Higuaín,8.0,false,false,argentina,belgium,argentina,gonzalo-higuain,20140705-argentina-belgium,argentina/gonzalo-higuain
2014-07-08,Brazil,Germany,Germany,Thomas Müller,11.0,false,false,brazil,germany,germany,thomas-muller,20140708-brazil-germany,germany/thomas-muller
2014-07-08,Brazil,Germany,Germany,Miroslav Klose,23.0,false,false,brazil,germany,germany,miroslav-klose,20140708-brazil-germany,germany/miroslav-klose
2014-07-08,Brazil,Germany,Germany,Toni Kroos,24.0,false,false,brazil,germany,germany,toni-kroos,20140708-brazil-germany,germany/toni-kroos
2014-07-08,Brazil,Germany,Germany,Toni Kroos,26.0,false,false,brazil,germany,germany,toni-kroos,20140708-brazil-germany,germany/toni-kroos
2014-07-08,Brazil,Germany,Germany,Sami Khedira,29.0,false,false,brazil,germany,germany,sami-khedira,20140708-brazil-germany,germany/sami-khedira
2014-07-08,Brazil,Germany,Germany,André Schürrle,69.0,false,false,brazil,germany,germany,andre-schurrle,20140708-brazil-germany,germany/andre-schurrle
2014-07-08,Brazil,Germany,Germany,André Schürrle,79.0,false,false,brazil,germany,germany,andre-schurrle,20140708-brazil-germany,germany/andre-schurrle
2014-07-08,Brazil,Germany,Brazil,Oscar,90.0,false,false,brazil,germany,brazil,oscar,20140708-brazil-germany,brazil/oscar
2014-07-12,Brazil,Netherlands,Netherlands,Robin van Persie,3.0,false,true,brazil,netherlands,netherlands,robin-van-persie,20140712-brazil-netherlands,netherlands/robin-van-persie
2014-07-12,Brazil,Netherlands,Netherlands,Daley Blind,17.0,false,false,brazil,netherlands,netherlands,daley-blind,20140712-brazil-netherlands,netherlands/daley-blind
2014-07-12,Brazil,Netherlands,Netherlands,Georginio Wijnaldum,90.0,false,false,brazil,netherlands,netherlands,georginio-wijnaldum,20140712-brazil-netherlands,netherlands/georginio-wijnaldum
2014-07-13,Germany,Argentina,Germany,Mario Götze,113.0,false,false,germany,argentina,germany,mario-gotze,20140713-germany-argentina,germany/mario-gotze
2014-09-07,Germany,Scotland,Germany,Thomas Müller,18.0,false,false,germany,scotland,germany,thomas-muller,20140907-germany-scotland,germany/thomas-muller
2014-09-07,Germany,Scotland,Germany,Thomas Müller,70.0,false,false,germany,scotland,germany,thomas-muller,20140907-germany-scotland,germany/thomas-muller
2014-09-08,Spain,North Macedonia,Spain,Sergio Ramos,16.0,false,true,spain,north-macedonia,spain,sergio-ramos,20140908-spain-north-macedonia,spain/sergio-ramos
2014-09-08,Spain,North Macedonia,Spain,Paco Alcácer,17.0,false,false,spain,north-macedonia,spain,paco-alcacer,20140908-spain-north-macedonia,spain/paco-alcacer
2014-09-08,Spain,North Macedonia,Spain,Sergio Busquets,45.0,false,false,spain,north-macedonia,spain,sergio-busquets,20140908-spain-north-macedonia,spain/sergio-busquets
2014-09-08,Spain,North Macedonia,Spain,David Silva,50.0,false,false,spain,north-macedonia,spain,david-silva,20140908-spain-north-macedonia,spain/david-silva
2014-09-08,Spain,North Macedonia,Spain,Pedro,90.0,false,false,spain,north-macedonia,spain,pedro,20140908-spain-north-macedonia,spain/pedro
2014-09-08,Switzerland,England,England,Danny Welbeck,58.0,false,false,switzerland,england,england,danny-welbeck,20140908-switzerland-england,england/danny-welbeck
2014-09-08,Switzerland,England,England,Danny Welbeck,90.0,false,false,switzerland,england,england,danny-welbeck,20140908-switzerland-england,england/danny-welbeck
2014-09-09,Czech Republic,Netherlands,Netherlands,Stefan de Vrij,55.0,false,false,czech-republic,netherlands,netherlands,stefan-de-vrij,20140909-czech-republic-netherlands,netherlands/stefan-de-vrij
2014-09-09,Norway,Italy,Italy,Simone Zaza,16.0,false,false,norway,italy,italy,simone-zaza,20140909-norway-italy,italy/simone-zaza
2014-09-09,Norway,Italy,Italy,Leonardo Bonucci,62.0,false,false,norway,italy,italy,leonardo-bonucci,20140909-norway-italy,italy/leonardo-bonucci
2014-10-09,England,San Marino,England,Phil Jagielka,25.0,false,false,england,san-marino,england,phil-jagielka,20141009-england-san-marino,england/phil-jagielka
2014-10-09,England,San Marino,England,Wayne Rooney,43.0,false,true,england,san-marino,england,wayne-rooney,20141009-england-san-marino,england/wayne-rooney
2014-10-09,England,San Marino,England,Danny Welbeck,49.0,false,false,england,san-marino,england,danny-welbeck,20141009-england-san-marino,england/danny-welbeck
2014-10-09,England,San Marino,England,Andros Townsend,72.0,false,false,england,san-marino,england,andros-townsend,20141009-england-san-marino,england/andros-townsend
2014-10-09,England,San Marino,England,Alessandro Della Valle,78.0,true,false,england,san-marino,england,alessandro-della-valle,20141009-england-san-marino,england/alessandro-della-valle
2014-10-09,Slovakia,Spain,Spain,Paco Alcácer,82.0,false,false,slovakia,spain,spain,paco-alcacer,20141009-slovakia-spain,spain/paco-alcacer
2014-10-10,Italy,Azerbaijan,Italy,Giorgio Chiellini,44.0,false,false,italy,azerbaijan,italy,giorgio-chiellini,20141010-italy-azerbaijan,italy/giorgio-chiellini
2014-10-10,Italy,Azerbaijan,Italy,Giorgio Chiellini,82.0,false,false,italy,azerbaijan,italy,giorgio-chiellini,20141010-italy-azerbaijan,italy/giorgio-chiellini
2014-10-10,Netherlands,Kazakhstan,Netherlands,Klaas-Jan Huntelaar,62.0,false,false,netherlands,kazakhstan,netherlands,klaas-jan-huntelaar,20141010-netherlands-kazakhstan,netherlands/klaas-jan-huntelaar
2014-10-10,Netherlands,Kazakhstan,Netherlands,Ibrahim Afellay,82.0,false,false,netherlands,kazakhstan,netherlands,ibrahim-afellay,20141010-netherlands-kazakhstan,netherlands/ibrahim-afellay
2014-10-10,Netherlands,Kazakhstan,Netherlands,Robin van Persie,89.0,false,true,netherlands,kazakhstan,netherlands,robin-van-persie,20141010-netherlands-kazakhstan,netherlands/robin-van-persie
2014-10-12,Estonia,England,England,Wayne Rooney,74.0,false,false,estonia,england,england,wayne-rooney,20141012-estonia-england,england/wayne-rooney
2014-10-12,Luxembourg,Spain,Spain,David Silva,27.0,false,false,luxembourg,spain,spain,david-silva,20141012-luxembourg-spain,spain/david-silva
2014-10-12,Luxembourg,Spain,Spain,Paco Alcácer,42.0,false,false,luxembourg,spain,spain,paco-alcacer,20141012-luxembourg-spain,spain/paco-alcacer
2014-10-12,Luxembourg,Spain,Spain,Diego Costa,69.0,false,false,luxembourg,spain,spain,diego-costa,20141012-luxembourg-spain,spain/diego-costa
2014-10-12,Luxembourg,Spain,Spain,Juan Bernat,88.0,false,false,luxembourg,spain,spain,juan-bernat,20141012-luxembourg-spain,spain/juan-bernat
2014-10-13,Malta,Italy,Italy,Graziano Pellè,24.0,false,false,malta,italy,italy,graziano-pelle,20141013-malta-italy,italy/graziano-pelle
2014-10-14,Germany,Republic of Ireland,Germany,Toni Kroos,71.0,false,false,germany,republic-of-ireland,germany,toni-kroos,20141014-germany-republic-of-ireland,germany/toni-kroos
2014-11-14,Germany,Gibraltar,Germany,Thomas Müller,12.0,false,false,germany,gibraltar,germany,thomas-muller,20141114-germany-gibraltar,germany/thomas-muller
2014-11-14,Germany,Gibraltar,Germany,Thomas Müller,29.0,false,false,germany,gibraltar,germany,thomas-muller,20141114-germany-gibraltar,germany/thomas-muller
2014-11-14,Germany,Gibraltar,Germany,Mario Götze,38.0,false,false,germany,gibraltar,germany,mario-gotze,20141114-germany-gibraltar,germany/mario-gotze
2014-11-14,Germany,Gibraltar,Germany,Yogan Santos,67.0,true,false,germany,gibraltar,germany,yogan-santos,20141114-germany-gibraltar,germany/yogan-santos
2014-11-15,England,Slovenia,England,Wayne Rooney,59.0,false,true,england,slovenia,england,wayne-rooney,20141115-england-slovenia,england/wayne-rooney
2014-11-15,England,Slovenia,England,Danny Welbeck,66.0,false,false,england,slovenia,england,danny-welbeck,20141115-england-slovenia,england/danny-welbeck
2014-11-15,England,Slovenia,England,Danny Welbeck,72.0,false,false,england,slovenia,england,danny-welbeck,20141115-england-slovenia,england/danny-welbeck
2014-11-15,Spain,Belarus,Spain,Isco,18.0,false,false,spain,belarus,spain,isco,20141115-spain-belarus,spain/isco
2014-11-15,Spain,Belarus,Spain,Sergio Busquets,19.0,false,false,spain,belarus,spain,sergio-busquets,20141115-spain-belarus,spain/sergio-busquets
2014-11-15,Spain,Belarus,Spain,Pedro,55.0,false,false,spain,belarus,spain,pedro,20141115-spain-belarus,spain/pedro
2014-11-16,Italy,Croatia,Italy,Antonio Candreva,11.0,false,false,italy,croatia,italy,antonio-candreva,20141116-italy-croatia,italy/antonio-candreva
2014-11-16,Netherlands,Latvia,Netherlands,Robin van Persie,6.0,false,false,netherlands,latvia,netherlands,robin-van-persie,20141116-netherlands-latvia,netherlands/robin-van-persie
2014-11-16,Netherlands,Latvia,Netherlands,Arjen Robben,35.0,false,false,netherlands,latvia,netherlands,arjen-robben,20141116-netherlands-latvia,netherlands/arjen-robben
2014-11-16,Netherlands,Latvia,Netherlands,Klaas-Jan Huntelaar,42.0,false,false,netherlands,latvia,netherlands,klaas-jan-huntelaar,20141116-netherlands-latvia,netherlands/klaas-jan-huntelaar
2014-11-16,Netherlands,Latvia,Netherlands,Jeffrey Bruma,78.0,false,false,netherlands,latvia,netherlands,jeffrey-bruma,20141116-netherlands-latvia,netherlands/jeffrey-bruma
2014-11-16,Netherlands,Latvia,Netherlands,Arjen Robben,82.0,false,false,netherlands,latvia,netherlands,arjen-robben,20141116-netherlands-latvia,netherlands/arjen-robben
2014-11-16,Netherlands,Latvia,Netherlands,Klaas-Jan Huntelaar,89.0,false,false,netherlands,latvia,netherlands,klaas-jan-huntelaar,20141116-netherlands-latvia,netherlands/klaas-jan-huntelaar
2015-03-27,England,Lithuania,England,Wayne Rooney,6.0,false,false,england,lithuania,england,wayne-rooney,20150327-england-lithuania,england/wayne-rooney
2015-03-27,England,Lithuania,England,Danny Welbeck,45.0,false,false,england,lithuania,england,danny-welbeck,20150327-england-lithuania,england/danny-welbeck
2015-03-27,England,Lithuania,England,Raheem Sterling,58.0,false,false,england,lithuania,england,raheem-sterling,20150327-england-lithuania,england/raheem-sterling
2015-03-27,England,Lithuania,England,Harry Kane,73.0,false,false,england,lithuania,england,harry-kane,20150327-england-lithuania,england/harry-kane
2015-03-27,Spain,Ukraine,Spain,Álvaro Morata,28.0,false,false,spain,ukraine,spain,alvaro-morata,20150327-spain-ukraine,spain/alvaro-morata
2015-03-28,Bulgaria,Italy,Italy,Yordan Minev,4.0,true,false,bulgaria,italy,italy,yordan-minev,20150328-bulgaria-italy,italy/yordan-minev
2015-03-28,Bulgaria,Italy,Italy,Éder,84.0,false,false,bulgaria,italy,italy,eder,20150328-bulgaria-italy,italy/eder
2015-03-28,Netherlands,Turkey,Netherlands,Klaas-Jan Huntelaar,90.0,false,false,netherlands,turkey,netherlands,klaas-jan-huntelaar,20150328-netherlands-turkey,netherlands/klaas-jan-huntelaar
2015-03-29,Georgia,Germany,Germany,Marco Reus,39.0,false,false,georgia,germany,germany,marco-reus,20150329-georgia-germany,germany/marco-reus
2015-03-29,Georgia,Germany,Germany,Thomas Müller,44.0,false,false,georgia,germany,germany,thomas-muller,20150329-georgia-germany,germany/thomas-muller
2015-06-12,Croatia,Italy,Italy,Antonio Candreva,36.0,false,true,croatia,italy,italy,antonio-candreva,20150612-croatia-italy,italy/antonio-candreva
2015-06-12,Latvia,Netherlands,Netherlands,Georginio Wijnaldum,67.0,false,false,latvia,netherlands,netherlands,georginio-wijnaldum,20150612-latvia-netherlands,netherlands/georginio-wijnaldum
2015-06-12,Latvia,Netherlands,Netherlands,Luciano Narsingh,71.0,false,false,latvia,netherlands,netherlands,luciano-narsingh,20150612-latvia-netherlands,netherlands/luciano-narsingh
2015-06-13,Argentina,Paraguay,Argentina,Sergio Agüero,28.0,false,false,argentina,paraguay,argentina,sergio-aguero,20150613-argentina-paraguay,argentina/sergio-aguero
2015-06-13,Argentina,Paraguay,Argentina,Lionel Messi,35.0,false,true,argentina,paraguay,argentina,lionel-messi,20150613-argentina-paraguay,argentina/lionel-messi
2015-06-13,Gibraltar,Germany,Germany,André Schürrle,28.0,false,false,gibraltar,germany,germany,andre-schurrle,20150613-gibraltar-germany,germany/andre-schurrle
2015-06-13,Gibraltar,Germany,Germany,Max Kruse,47.0,false,false,gibraltar,germany,germany,max-kruse,20150613-gibraltar-germany,germany/max-kruse
2015-06-13,Gibraltar,Germany,Germany,İlkay Gündoğan,51.0,false,false,gibraltar,germany,germany,ilkay-gundogan,20150613-gibraltar-germany,germany/ilkay-gundogan
2015-06-13,Gibraltar,Germany,Germany,Karim Bellarabi,57.0,false,false,gibraltar,germany,germany,karim-bellarabi,20150613-gibraltar-germany,germany/karim-bellarabi
2015-06-13,Gibraltar,Germany,Germany,André Schürrle,65.0,false,false,gibraltar,germany,germany,andre-schurrle,20150613-gibraltar-germany,germany/andre-schurrle
2015-06-13,Gibraltar,Germany,Germany,André Schürrle,71.0,false,false,gibraltar,germany,germany,andre-schurrle,20150613-gibraltar-germany,germany/andre-schurrle
2015-06-13,Gibraltar,Germany,Germany,Max Kruse,81.0,false,false,gibraltar,germany,germany,max-kruse,20150613-gibraltar-germany,germany/max-kruse
2015-06-14,Belarus,Spain,Spain,David Silva,45.0,false,false,belarus,spain,spain,david-silva,20150614-belarus-spain,spain/david-silva
2015-06-14,Brazil,Peru,Brazil,Neymar,4.0,false,false,brazil,peru,brazil,neymar,20150614-brazil-peru,brazil/neymar
2015-06-14,Brazil,Peru,Brazil,Douglas Costa,90.0,false,false,brazil,peru,brazil,douglas-costa,20150614-brazil-peru,brazil/douglas-costa
2015-06-14,Slovenia,England,England,Jack Wilshere,57.0,false,false,slovenia,england,england,jack-wilshere,20150614-slovenia-england,england/jack-wilshere
2015-06-14,Slovenia,England,England,Jack Wilshere,73.0,false,false,slovenia,england,england,jack-wilshere,20150614-slovenia-england,england/jack-wilshere
2015-06-14,Slovenia,England,England,Wayne Rooney,86.0,false,false,slovenia,england,england,wayne-rooney,20150614-slovenia-england,england/wayne-rooney
2015-06-16,Argentina,Uruguay,Argentina,Sergio Agüero,55.0,false,false,argentina,uruguay,argentina,sergio-aguero,20150616-argentina-uruguay,argentina/sergio-aguero
2015-06-20,Argentina,Jamaica,Argentina,Gonzalo Higuaín,10.0,false,false,argentina,jamaica,argentina,gonzalo-higuain,20150620-argentina-jamaica,argentina/gonzalo-higuain
2015-06-21,Brazil,Venezuela,Brazil,Thiago Silva,8.0,false,false,brazil,venezuela,brazil,thiago-silva,20150621-brazil-venezuela,brazil/thiago-silva
2015-06-21,Brazil,Venezuela,Brazil,Roberto Firmino,51.0,false,false,brazil,venezuela,brazil,roberto-firmino,20150621-brazil-venezuela,brazil/roberto-firmino
2015-06-27,Brazil,Paraguay,Brazil,Robinho,14.0,false,false,brazil,paraguay,brazil,robinho,20150627-brazil-paraguay,brazil/robinho
2015-06-30,Argentina,Paraguay,Argentina,Marcos Rojo,14.0,false,false,argentina,paraguay,argentina,marcos-rojo,20150630-argentina-paraguay,argentina/marcos-rojo
2015-06-30,Argentina,Paraguay,Argentina,Javier Pastore,26.0,false,false,argentina,paraguay,argentina,javier-pastore,20150630-argentina-paraguay,argentina/javier-pastore
2015-06-30,Argentina,Paraguay,Argentina,Ángel Di María,46.0,false,false,argentina,paraguay,argentina,angel-di-maria,20150630-argentina-paraguay,argentina/angel-di-maria
2015-06-30,Argentina,Paraguay,Argentina,Ángel Di María,52.0,false,false,argentina,paraguay,argentina,angel-di-maria,20150630-argentina-paraguay,argentina/angel-di-maria
2015-06-30,Argentina,Paraguay,Argentina,Sergio Agüero,79.0,false,false,argentina,paraguay,argentina,sergio-aguero,20150630-argentina-paraguay,argentina/sergio-aguero
2015-06-30,Argentina,Paraguay,Argentina,Gonzalo Higuaín,82.0,false,false,argentina,paraguay,argentina,gonzalo-higuain,20150630-argentina-paraguay,argentina/gonzalo-higuain
2015-09-03,Italy,Malta,Italy,Graziano Pellè,69.0,false,false,italy,malta,italy,graziano-pelle,20150903-italy-malta,italy/graziano-pelle
2015-09-04,Germany,Poland,Germany,Thomas Müller,12.0,false,false,germany,poland,germany,thomas-muller,20150904-germany-poland,germany/thomas-muller
2015-09-04,Germany,Poland,Germany,Mario Götze,19.0,false,false,germany,poland,germany,mario-gotze,20150904-germany-poland,germany/mario-gotze
2015-09-04,Germany,Poland,Germany,Mario Götze,82.0,false,false,germany,poland,germany,mario-gotze,20150904-germany-poland,germany/mario-gotze
2015-09-05,San Marino,England,England,Wayne Rooney,13.0,false,true,san-marino,england,england,wayne-rooney,20150905-san-marino-england,england/wayne-rooney
2015-09-05,San Marino,England,England,Cristian Brolli,30.0,true,false,san-marino,england,england,cristian-brolli,20150905-san-marino-england,england/cristian-brolli
2015-09-05,San Marino,England,England,Ross Barkley,46.0,false,false,san-marino,england,england,ross-barkley,20150905-san-marino-england,england/ross-barkley
2015-09-05,San Marino,England,England,Theo Walcott,68.0,false,false,san-marino,england,england,theo-walcott,20150905-san-marino-england,england/theo-walcott
2015-09-05,San Marino,England,England,Harry Kane,77.0,false,false,san-marino,england,england,harry-kane,20150905-san-marino-england,england/harry-kane
2015-09-05,San Marino,England,England,Theo Walcott,78.0,false,false,san-marino,england,england,theo-walcott,20150905-san-marino-england,england/theo-walcott
2015-09-05,Spain,Slovakia,Spain,Jordi Alba,5.0,false,false,spain,slovakia,spain,jordi-alba,20150905-spain-slovakia,spain/jordi-alba
2015-09-05,Spain,Slovakia,Spain,Andrés Iniesta,30.0,false,true,spain,slovakia,spain,andres-iniesta,20150905-spain-slovakia,spain/andres-iniesta
2015-09-06,Italy,Bulgaria,Italy,Daniele De Rossi,6.0,false,true,italy,bulgaria,italy,daniele-de-rossi,20150906-italy-bulgaria,italy/daniele-de-rossi
2015-09-07,Scotland,Germany,Germany,Thomas Müller,18.0,false,false,scotland,germany,germany,thomas-muller,20150907-scotland-germany,germany/thomas-muller
2015-09-07,Scotland,Germany,Germany,Thomas Müller,34.0,false,false,scotland,germany,germany,thomas-muller,20150907-scotland-germany,germany/thomas-muller
2015-09-07,Scotland,Germany,Germany,İlkay Gündoğan,54.0,false,false,scotland,germany,germany,ilkay-gundogan,20150907-scotland-germany,germany/ilkay-gundogan
2015-09-08,England,Switzerland,England,Harry Kane,67.0,false,false,england,switzerland,england,harry-kane,20150908-england-switzerland,england/harry-kane
2015-09-08,England,Switzerland,England,Wayne Rooney,84.0,false,true,england,switzerland,england,wayne-rooney,20150908-england-switzerland,england/wayne-rooney
2015-09-08,North Macedonia,Spain,Spain,Tome Pačovski,8.0,true,false,north-macedonia,spain,spain,tome-pacovski,20150908-north-macedonia-spain,spain/tome-pacovski
2015-10-09,England,Estonia,England,Theo Walcott,45.0,false,false,england,estonia,england,theo-walcott,20151009-england-estonia,england/theo-walcott
2015-10-09,England,Estonia,England,Raheem Sterling,85.0,false,false,england,estonia,england,raheem-sterling,20151009-england-estonia,england/raheem-sterling
